"number","title","state","createdAt","updatedAt","url","milestone","labels","body"
"367","V05-I05.2 ÔÇö Risk Calculation Bundle (deterministisch, versioniert, getestet)","CLOSED","2025-12-30T19:26:57Z","2026-01-03T20:40:52Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/367","","agent;child-of-epic;components","V05-I05.2 ÔÇö Risk Calculation Bundle (deterministisch, versioniert, getestet)

Title
V05-I05.2 ÔÇö Risk Calculation Bundle (deterministisch, versioniert, getestet)

Kontext
Die Pipeline ben├Âtigt eine deterministische Risikoberechnung als Grundlage f├╝r Ranking/Interventionen und QA. Diese Berechnung muss versioniert sein (damit Re-Processing reproduzierbar ist) und streng testen/validieren.

Ziel

Ein ÔÇ£Risk BundleÔÇØ (Contract) wird aus Assessment Answers + Registry/Manifest berechnet.

Das Bundle ist reproduzierbar und tr├ñgt eine riskBundleVersion (und ggf. references auf registry/funnel_version).

Scope

Definition eines versionierten Risk-Bundle Schemas (z. B. RiskBundleV1).

Deterministische Berechnung: nur aus erlaubten Inputs (Answers, scoring rules aus Registry/Manifest), kein LLM.

Persistenz: Risk Bundle wird einem Processing Job zugeordnet (JobId/AssessmentId).

Validierung: unknown operator/type/rule ÔåÆ fail-closed (422/processing FAILED).

Nicht-Ziele

Keine medizinische ÔÇ£InterpretationÔÇØ durch LLM (kommt sp├ñter in Content/Validation).

Kein UI, au├ƒer minimalen Debug-Read endpoint falls bereits Pattern existiert.

Acceptance Criteria

Versionierung: Risk Bundle enth├ñlt eine klare Version + references auf Input-Versionen (mindestens funnel_version/registry identifiers, sofern vorhanden).

Determinismus: gleicher Input ÔåÆ exakt gleicher Output (Snapshot-Test oder Hash).

Fail-closed: unknown/unsupported rule/operator/type ÔåÆ kein Partial Output; klarer Fehlerpfad.

Persistenz: Output ist gespeichert und einem Job zugeordnet; Re-Processing kann vorhandenes Bundle wiederverwenden (idempotent oder overwrite mit neuer version ÔÇô klar definiert).

PHI-frei: Bundle enth├ñlt keine rohen Freitextantworten, sofern nicht zwingend im Assessment enthalten; wenn Freitext existiert, dann nur redacted/derived (Policy).

Tests + Build gr├╝n.

Tasks

 Contract RiskBundleV1 (Schema + JSON representation) definieren.

 Calculator implementieren (pure function): computeRiskBundle(input).

 Input mapping aus Assessment Answers (aus vorhandener Answer-Struktur) ableiten.

 Persistenz-Layer: speichern/lesen pro jobId.

 Tests:

golden fixtures (determinism)

fail-closed f├╝r unknown rules

regression tests f├╝r boundary conditions

Verify (PowerShell)

npm test
npm run build


DoD

Risk Bundle wird im Orchestrator-Flow als Stage berechnet und persisted.

Determinism + versioning + strict validation sind test-evident."
"368","V05-I05.3 ÔÇö Priority Ranking (Impact x Feasibility) + Top-Interventions","CLOSED","2025-12-30T19:26:58Z","2026-01-03T21:41:05Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/368","","agent;child-of-epic","V05-I05.3 ÔÇö Priority Ranking (Impact ├ù Feasibility) + Top-Interventions

Title
V05-I05.3 ÔÇö Priority Ranking (Impact ├ù Feasibility) + Top-Interventions (deterministisch, nachvollziehbar)

Kontext
Nach der Risikoberechnung braucht der Report eine priorisierte Auswahl: welche Themen/Interventionen zuerst. Das Ranking muss nachvollziehbar, deterministic und regelbasiert sein (kein LLM), damit Medical QA sp├ñter pr├╝fen kann.

Ziel

Erzeuge ein PriorityRankingV1 aus RiskBundleV1 + (falls vorhanden) program tier constraints.

Liefere ÔÇ£Top InterventionsÔÇØ als strukturierte Liste (ohne neue Fantasie-Interventionsnamen: ausschlie├ƒlich aus vorhandenen Content/Registry Quellen oder neutralen placeholders, die sp├ñter durch Content Gen ersetzt werden).

Scope

Ranking-Algorithmus (deterministisch) mit Score-Komponenten: Impact, Feasibility (jeweils numerisch + Begr├╝ndung).

Output Contract (versioniert) inkl. ÔÇ£whyÔÇØ Felder als strukturierte Codes (kein Freitext erforderlich).

Persistenz an Job gekoppelt.

Nicht-Ziele

Kein endg├╝ltiger Text-Content (kommt I05.4).

Keine UI, au├ƒer optional debug read.

Acceptance Criteria

Determinismus: Ranking ist reproduzierbar (Snapshot/fixture).

Explainability: Jede Top-Item Entscheidung enth├ñlt: input signals (codes), partial scores, final score.

No fantasy: Items referenzieren existierende Registry IDs/Slugs/Content keys ÔÇô oder sind generische ÔÇ£topicsÔÇØ ohne erfundene medizinische Inhalte.

Tier constraints: Wenn program tier existiert, wird Ranking korrekt gefiltert/gewichtet (nur nach validiertem Contract).

Tests + Build gr├╝n.

Tasks

 Contract PriorityRankingV1 definieren.

 Ranking function implementieren: rankInterventions(riskBundle, tier?).

 Mapping von Risk Signals ÔåÆ Candidate topics (aus Registry/Manifest/Content keys).

 Persistenz hinzuf├╝gen.

 Tests: determinism + explainability + tier filtering.

Verify (PowerShell)

npm test
npm run build


DoD

Pipeline kann nach Risk Bundle ein Ranking erzeugen, speichern, und sp├ñter f├╝r Content/QA nutzen."
"369","V05-I05.4 ÔÇö Content Generation: modulare Sections + Prompt Versioning","CLOSED","2025-12-30T19:26:58Z","2026-01-04T06:41:28Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/369","","agent;child-of-epic","V05-I05.4 ÔÇö Content Generation: modulare Sections + Prompt Versioning

Title
V05-I05.4 ÔÇö Content Generation: modulare Sections + Prompt Versioning (contract-first, no fantasy)

Kontext
Der Report braucht strukturierte, modulare Sections (z. B. Overview, Findings, Recommendations), generiert aus Ranking/Risk und manifestierten Inputs. Prompts m├╝ssen versioniert sein, damit Content reproduzierbar und reviewbar ist.

Ziel

Definiere ein Sections-Modell (Contract) und eine Prompt-Versionierung (SOT).

Generiere Section Drafts (LLM oder templated), aber strikt ÔÇ£guardrailedÔÇØ: keine neuen medizinischen Behauptungen ohne Quellen/Constraints.

Scope

ReportSectionsV1 Schema: array von Sections mit sectionKey, inputs, draft, citations/refs (nur interne refs), promptVersion.

Prompt Registry (versioniert):

Speicherung als files oder DB, abh├ñngig von bestehender Repo-Policy (keine neue Plattform).

Jede Generierung speichert promptId + promptVersion + model config reference (nur wenn bereits im Repo konfiguriert).

Redaction: keinerlei PHI in prompts (nur abgeleitete, coded signals).

Nicht-Ziele

Kein finaler PDF Output (I05.8).

Kein Review UI (I05.7).

Acceptance Criteria

Prompt Versioning: jede Generation referenziert eine konkrete prompt version (immutable).

No PHI: prompts enthalten nur allowlisted derived data (codes/scores), keine rohen Antworten/Freitext.

No fantasy medical claims: generierter Text muss an Constraints gebunden sein (z. B. ÔÇ£informational, not diagnosisÔÇØ, rule-based boundaries).

Deterministische Inputs: Section inputs stammen ausschlie├ƒlich aus RiskBundle/Ranking + tier + funnel_version references.

Retry behavior: bei LLM failure klare Fehlerpfade, keine silent partials.

Tests + Build gr├╝n.

Tasks

 Sections schema v1 definieren + validator.

 Prompt storage entscheiden anhand Repo-Praxis (Docs/Registry/DB); implementieren ohne neue Fantasie-Strukturen.

 Generator implementieren: generateSections(jobContext) (guardrailed).

 Persistenz: sections drafts speichern pro jobId + prompt versions.

 Tests: prompt version recorded; PHI redaction; schema validation.

Verify (PowerShell)

npm test
npm run build


DoD

Pipeline kann modulare Section Drafts erzeugen, versioniert speichern, ohne PHI und mit klarer Guardrail-Policy."
"370","V05-I05.5 ÔÇö Medical Validation Layer 1 (rules:  contraindications/plausibility)","CLOSED","2025-12-30T19:26:58Z","2026-01-04T08:12:07Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/370","","agent;child-of-epic","V05-I05.5 ÔÇö Medical Validation Layer 1 (rules: contraindications/plausibility)

Title
V05-I05.5 ÔÇö Medical Validation Layer 1: rules-based checks (contraindications/plausibility), fail-closed flags

Kontext
Vor Review/PDF m├╝ssen Inhalte und Empfehlungen durch eine erste, regelbasierte medizinische Plausibilit├ñts- und Contraindication-Schicht laufen. Das ist deterministic, testbar und ÔÇ£fail-closedÔÇØ: problematische Inhalte werden geflaggt oder blockieren.

Ziel

Implementiere MedicalValidationV1 Layer 1, der auf Regeln arbeitet (keine LLM).

Output: flags, severity, reasons (coded), und ein ÔÇ£pass/failÔÇØ pro section + overall.

Scope

Validation Rules als SOT (files/registry/db) gem├ñ├ƒ bestehender Repo-Konvention (keine Fantasie-Rule-Engine).

Checks (minimal, aber strukturiert):

Contraindication conflicts (z. B. recommendation vs risk signals) ÔÇô als rule references, nicht als freie medizinische Behauptungen

Plausibility: widerspr├╝chliche Aussagen / out-of-bound claims (pattern-based)

Ergebnis wird persisted und beeinflusst Status:

Critical ÔåÆ job stage flagged, Review required.

Acceptance Criteria

Deterministisch: gleiche Inputs ÔåÆ gleiche Flags.

Versioniert: Validation Rules/Engine version wird im Output gespeichert.

Fail-closed: unknown rule keys / missing rule set ÔåÆ validation FAIL mit klarer error (keine ÔÇ£pass by defaultÔÇØ).

No PHI: flags enthalten keine patient identifiers; nur references (jobId, sectionKey, ruleId).

Tests + Build gr├╝n.

Tasks

 MedicalValidationResultV1 Schema definieren.

 Rule storage implementieren (align mit Repo).

 Rule evaluation implementieren.

 Persistenz + stage transition: PASS ÔåÆ next stage, FAIL/FLAG ÔåÆ Review queue (I05.7).

 Tests: rule fixtures, fail-closed behavior.

Verify (PowerShell)

npm test
npm run build


DoD

Layer 1 produziert reproduzierbare Flags und blockiert/flaggt korrekt f├╝r Review."
"371","V05-I05.6 ÔÇö Medical Validation Layer 2 (AI self-check ÔåÆ safety_score)","CLOSED","2025-12-30T19:26:59Z","2026-01-04T10:10:58Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/371","","agent;child-of-epic","V05-I05.6 ÔÇö Medical Validation Layer 2 (AI self-check ÔåÆ safety_score)

Title
V05-I05.6 ÔÇö Medical Validation Layer 2: AI self-check ÔåÆ safety_score (guardrailed, PHI-free, auditable)

Kontext
Zus├ñtzlich zu Regeln braucht es eine zweite QA-Schicht: ein LLM-basierter Self-Check (ÔÇ£is this safe, consistent, non-harmful?ÔÇØ). Dieser Layer muss streng guardrailed sein (keine Diagnosen), PHI-frei, und auditierbar (prompt+version+score gespeichert).

Ziel

Erzeuge einen safety_score + structured findings aus Sections Drafts.

Ergebnis steuert Review/Sampling (I05.7).

Scope

Self-check Prompt(s) versioniert (reuse Prompt Versioning aus I05.4).

Inputs: ausschlie├ƒlich redacted Sections (keine patient identifiers, keine raw answers).

Outputs: SafetyCheckV1 (score, severity, reasons, recommended action: PASS/FLAG/BLOCK).

Logging: nur structured outputs, keine raw completions speichern, au├ƒer repo-policy erlaubt und PHI-sicher (default: minimal).

Acceptance Criteria

PHI-frei: Prompt/Inputs enthalten keine Identifiers; Outputs enthalten keine PHI.

Versionierung: promptVersion + model config reference wird gespeichert.

Guardrails: Self-check ist strikt ÔÇ£safety assessmentÔÇØ, keine Diagnosen, keine neuen Empfehlungen generieren.

Deterministische Speicherung: gleicher content + gleiche promptVersion ÔåÆ stable evaluation record (idempotent record, nicht unbounded duplicates).

Fail-closed: wenn self-check nicht verf├╝gbar ÔåÆ Ergebnis ÔÇ£UNKNOWNÔÇØ und Review required (nicht ÔÇ£PASSÔÇØ).

Tests + Build gr├╝n.

Tasks

 SafetyCheckV1 Schema definieren + validator.

 Prompt(s) implementieren (versioned).

 Execution: LLM client gem├ñ├ƒ Repo-Konfiguration verwenden (keine neuen Provider-Namen).

 Persistenz + stage transition: PASS ÔåÆ next stage, FLAG/BLOCK ÔåÆ Review queue.

 Tests: schema validation, fail-closed, prompt version recorded.

Verify (PowerShell)

npm test
npm run build


DoD

Layer 2 liefert einen auditierbaren safety_score, steuert Review deterministisch, und ist PHI-sicher."
"372","V05-I05.7 ÔÇö Review Queue (alle flagged + Sampling) + Approve/Reject","CLOSED","2025-12-30T19:26:59Z","2026-01-04T11:30:37Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/372","","child-of-epic;clinician;ui","V05-I05.7 ÔÇö Review Queue (alle flagged + Sampling) + Approve/Reject

Title
V05-I05.7 ÔÇö Review Queue: flagged items + deterministic sampling, Approve/Reject workflow (RBAC, audit trail)

Kontext
Medical QA ben├Âtigt eine Review Queue: alle flagged Jobs (aus I05.5/I05.6) plus ein Sampling-Anteil (Qualit├ñtssicherung). Review Aktionen m├╝ssen auditierbar sein und RBAC-respektierend (Clinician/Admin, ggf. Nurse nur read/triage je nach existierender Policy).

Ziel

Queue-Mechanismus + minimaler Review State: PENDING, APPROVED, REJECTED, CHANGES_REQUESTED (nur wenn mit bestehenden State Patterns kompatibel).

Audit trail f├╝r Entscheidungen (wer, wann, warum-code, keine PHI).

Scope

Persistenz eines Review Records pro Job (idempotent).

Deterministic Sampling: definierte Regel (z. B. N% oder 1-of-K) basierend auf stable hash (jobId/correlationId), nicht random pro Request.

API Endpoints:

list queue (RBAC)

get review details (redacted)

approve/reject (write, RBAC before write)

Statuscodes strikt (401/403/404/422).

Acceptance Criteria

Queue enth├ñlt: alle FLAG/BLOCK + sampled PASS F├ñlle (deterministisch).

RBAC: nur erlaubte Rollen d├╝rfen approve/reject; unauthorized ÔåÆ 403.

Audit trail: Decision record speichert reviewer identity reference (ohne PHI), timestamps, decision, reason codes.

No PHI: Queue/List responses sind redacted; keine raw answers.

Idempotent writes: approve/reject doppelt senden ÔåÆ kein inkonsistenter Zustand.

Tests + Build gr├╝n.

Tasks

 Review schema v1 definieren.

 DB migration (nach SOT) f├╝r review records.

 Deterministic sampling function implementieren (stable hash).

 API routes implementieren (list/get/decide).

 Tests: RBAC, idempotency, sampling determinism, status codes.

Verify (PowerShell)

npm test
npm run build


DoD

Review Queue ist funktionsf├ñhig, sicher, deterministisch, und kann sp├ñtere UI/Delivery steuern."
"373","V05-I05.8 ÔÇö PDF Assembly (HTML ÔåÆ PDF) + Signed URLs + Storage","CLOSED","2025-12-30T19:27:00Z","2026-01-04T13:36:30Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/373","","child-of-epic;components;OPS","V05-I05.8 ÔÇö PDF Assembly (HTML ÔåÆ PDF) + Signed URLs + Storage

Title
V05-I05.8 ÔÇö PDF Assembly: HTML ÔåÆ PDF + Signed URLs + Storage (secure, deterministic, redacted metadata)

Kontext
Der pipeline output muss als PDF bereitgestellt werden (Report). PDF-Erstellung ist h├ñufig fehleranf├ñllig (rendering, storage, signing) und muss sicher sein (keine offenen Buckets, keine PHI in URLs/paths).

Ziel

Erzeuge PDF aus HTML (oder Template) deterministisch.

Speichere PDF in Storage nach Repo-Standard (Supabase storage / S3 / etc. ÔÇô nur vorhandene Infrastruktur nutzen).

Liefere Signed URL(s) f├╝r Download, zeitlich begrenzt.

Scope

HTML Rendering: aus ReportSections + final approvals (I05.7) ein HTML Document erstellen (server-side).

PDF Generation: nutze bestehende, bereits verwendete PDF tooling im Repo; wenn neu, minimal und dokumentiert.

Storage:

Pfad/Key ohne personenbezogene Daten (keine emails, keine patientId im Klartext).

Metadaten redacted.

Signed URL issuance: nur f├╝r berechtigte Rollen/Owner; expiry konfigurierbar.

Acceptance Criteria

Deterministischer Output: gleiches approved input ÔåÆ gleiche PDF bytes (oder zumindest stabiler hash innerhalb tolerierter non-determinism; muss dokumentiert sein).

Secure Storage: Objekt ist nicht public; Zugriff nur via signed URLs.

No PHI in paths: storage keys enthalten keine direkten Identifiers.

RBAC/Ownership: Patient bekommt nur eigene PDFs; Clinician nur berechtigte F├ñlle.

Failure handling: wenn PDF generation fails ÔåÆ klare stage FAILED, kein partial publish.

Tests + Build gr├╝n (mindestens unit tests f├╝r key generation + signing policy + HTML render schema).

Tasks

 HTML template + renderer implementieren (strict schema).

 PDF generator integrieren (repo-konform).

 Storage adapter implementieren (upload + signed url).

 Key policy definieren (PHI-free).

 API endpoints: get signed url (auth+ownership).

 Tests: key policy, signed url gating, renderer schema validation.

Verify (PowerShell)

npm test
npm run build


DoD

PDF wird erzeugt, gespeichert, und kann berechtigt via signed URL abgerufen werden (ohne PHI leaks)."
"374","V05-I05.9 ÔÇö Delivery: Dashboard + Notification/Email + Follow-up Sequences (MVP)","CLOSED","2025-12-30T19:27:00Z","2026-01-04T19:59:24Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/374","","child-of-epic;OPS;ui","V05-I05.9 ÔÇö Delivery: Dashboard + Notification/Email + Follow-up Sequences (MVP)

Title
V05-I05.9 ÔÇö Delivery MVP: Dashboard + Notifications/Email + Follow-up Sequences (status-driven, consent-aware)

Kontext
Nach PDF/Approval braucht es Zustellung: Patient/Clinician sehen Status, erhalten Benachrichtigungen, und es gibt einen minimalen Follow-up Mechanismus (z. B. ÔÇ£report readyÔÇØ, ÔÇ£review requestedÔÇØ, ÔÇ£action recommendedÔÇØ). Zustellung darf nicht ÔÇ£blindÔÇØ sein: RBAC/Consent muss respektiert werden; Telemetry/Logging PHI-frei.

Ziel

Delivery Status pro Processing Job und ein MVP Dashboard (mindestens Clinician/Admin; Patient optional je nach existierendem UI).

Notification Mechanismus: Email/Notification nur wenn bereits Infrastruktur vorhanden und consent/regeln existieren. Sonst MVP als ÔÇ£in-app statusÔÇØ.

Scope

Delivery State Machine (versioniert): NOT_READY ÔåÆ READY ÔåÆ DELIVERED (ÔåÆ optional FAILED).

Dashboard: list der Jobs/Reports mit Status, last update, actions (download via signed url).

Notifications:

Wenn Email infra vorhanden: send ÔÇ£Report readyÔÇØ an definierte Empf├ñnger nach existierendem Contract.

Wenn nicht vorhanden: create placeholder ÔÇ£notification recordÔÇØ im System (kein externer Versand).

Follow-up sequences (MVP): minimaler scheduler/trigger basierend auf Status + timestamps (ohne neue Plattform, wenn nicht vorhanden).

Acceptance Criteria

Status-driven: Delivery basiert ausschlie├ƒlich auf pipeline status (approved + pdf ready).

RBAC/Ownership: dashboard/list ist rollenbasiert und restrictet; download links nur berechtigt.

Consent-aware: wenn Consent/Prefs im Repo existieren, werden sie respected; wenn nicht, default fail-closed (kein Email-Versand).

No PHI: notifications/logs enthalten keine sensitiven Inhalte; nur referenzierte IDs + redacted display fields.

Idempotent delivery: mehrfacher trigger ÔåÆ kein mehrfacher Versand / keine Duplikate.

Tests + Build gr├╝n.

Tasks

 Delivery schema v1 definieren.

 DB records f├╝r delivery status/notifications (nach DB_SCHEMA_MANIFEST).

 Dashboard API + minimal UI page (falls UI im Scope).

 Notification adapter (email vs in-app record) gem├ñ├ƒ vorhandener Infrastruktur.

 Follow-up scheduling policy (deterministisch, minimal): z. B. ÔÇ£after X days if not viewedÔÇØ nur wenn view-tracking existiert; sonst weglassen.

 Tests: RBAC, consent gating, idempotent send, status transitions.

Verify (PowerShell)

npm test
npm run build


DoD

Reports haben einen klaren Delivery-Status, sind im Dashboard sichtbar, und ÔÇ£readyÔÇØ f├╝hrt zu einer sicheren Zustellung (mindestens in-app, optional email wenn erlaubt)."
"375","EPIC V05-E06 ÔÇö Mobile UI v0.5: Fixed Top/Bottom Menus + Content Blocks (Admin-driven)","CLOSED","2025-12-30T19:27:13Z","2026-01-05T08:57:35Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/375","","epic;ui;UX","**Intent:** Standardisierte Mobile Shell:  fixed header/footer; Scroll Area als konfigurierbare Content-Blocks.

**Sub-Issues:**
- [ ] V05-I06.1 ÔÇö Mobile Shell:  Fixed Top Menu + Fixed Bottom Menu
- [ ] V05-I06.2 ÔÇö Content Block Renderer (Cards/Sections Stack)
- [ ] V05-I06.3 ÔÇö Role-specific Menus (Patient vs Clinician vs Nurse)"
"376","V05-I06.1 ÔÇö Mobile Shell: Fixed Top Menu + Fixed Bottom Menu","CLOSED","2025-12-30T19:27:13Z","2026-01-04T20:29:37Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/376","","child-of-epic;ui;UX","V05-I06.1 ÔÇö Mobile Shell: Fixed Top Menu + Fixed Bottom Menu (GH Issue Text)

Goal
Introduce a stable ÔÇ£Mobile ShellÔÇØ layout for RHYTHM v0.5 that provides a fixed top navigation and fixed bottom navigation, so patient flows (onboarding, assessment, history, funnels) run inside the same app frame.

Problem
Current patient UI pages render without a consistent shell. This causes layout inconsistency, duplicated navigation logic, and makes later role-specific menus harder.

Scope

Add a single canonical layout wrapper (mobile-first) with:

Fixed Top Menu

Fixed Bottom Menu

Content area with safe spacing (no overlap)

Wire existing patient pages into the shell without changing their business logic.

Keep terminology and roles strictly from existing registry/contracts (no new slugs/roles/keys).

Non-goals

No new design token system (thatÔÇÖs V05-I09.2).

No content block renderer (thatÔÇÖs V05-I06.2).

No new role modelÔÇöonly reuse existing guards/utilities.

Acceptance Criteria

Fixed Top Menu is present on all patient pages in scope; does not overlap content.

Fixed Bottom Menu is present on all patient pages in scope; active state reflects current route.

Navigation is deterministic and does not introduce new route names/slugs beyond what exists.

No fantasy names: menu items/labels/route keys come from existing code/constants.

Works on small viewport sizes (mobile) and does not break desktop rendering.

Tests: at least basic rendering + route active-state tests for shell.

Evidence: npm test, npm run build output captured in PR description.

Tasks

Identify canonical patient routes to include in bottom nav (must already exist).

Implement app/patient/layout.tsx (or equivalent existing layout boundary) that wraps patient routes with the shell.

Implement top/bottom components (server/client as appropriate) with minimal state.

Add tests for:

shell renders

bottom nav highlights current route

Update any existing patient pages only as needed for layout compatibility (minimal diff).

Verify (PowerShell)

npm test
npm run build


Copilot Prompt (VS Code / GitHub Copilot)
You are my GitHub Copilot for the RHYTHM repo. Implement V05-I06.1 ÔÇö Mobile Shell: Fixed Top Menu + Fixed Bottom Menu with minimal diff.

Constraints (non-negotiable):

PowerShell-only verification commands in docs/comments.

No fantasy names: do not invent new roles, slugs, menu keys, route names, or registry entries. Reuse existing routes/constants/utilities in the repo. If you canÔÇÖt find canonical values, stop and point out what is missing.

Keep changes scoped: this issue is only ÔÇ£shell + fixed menusÔÇØ, not content blocks or design tokens.

Implementation requirements:

Create/modify the patient route layout (prefer app/patient/layout.tsx if present) so all patient pages render inside a common shell:

Fixed Top Menu (header area)

Fixed Bottom Menu (tab bar)

Main content area with safe padding so it never overlaps fixed menus.

Bottom menu must reflect active route deterministically.

Do not change business logic of existing patient pages; only wrap them.

Add tests:

Shell renders for patient routes

Active-state behavior for at least 2 routes

Update docs only if needed, but keep it minimal.

Files to inspect first:

app/patient/** routes and any existing layout

existing navigation/menu components if any

role/auth helpers (do not hardcode roles)

Definition of Done:

npm test passes

npm run build succeeds

Patient pages render within the shell with top/bottom fixed menus

No new invented constants/roles/slugs

Minimal diff"
"377","V05-I06.2 ÔÇö Content Block Renderer (Cards/Sections Stack)","CLOSED","2025-12-30T19:27:13Z","2026-01-04T21:05:57Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/377","","child-of-epic;components;ui","V05-I06.2 ÔÇö Content Block Renderer (Cards/Sections Stack)

Ziel
Implementiere einen manifest-driven Content Block Renderer f├╝r die Mobile UI v0.5, der aus bestehenden content_manifest / funnel_versions Daten deterministisch UI-Bl├Âcke rendert (Cards/Sections Stack). Fokus: Patient-View (und sp├ñter wiederverwendbar f├╝r Clinician/Nurse), ohne neue Begriffe/Slugs/DB-Objekte zu erfinden.

GitHub Issue Text

Titel
V05-I06.2 ÔÇö Content Block Renderer (Cards/Sections Stack)

Problem / Kontext
Wir haben v0.5 Datenmodell + Funnel Versioning + Manifest-Konzept. F├╝r die Mobile Shell (V05-I06.1) und role-spezifische Men├╝s (V05-I06.3) fehlt ein einheitlicher Renderer, der content_manifest (versioniert) in eine UI-Stack-Darstellung ├╝bersetzt. Aktuell sind Views/Pages noch teilweise hardcoded oder ohne konsistente Block-Render-Engine.

Scope

Renderer-Komponente(n) f├╝r Card/Section Stack (Read-only Rendering).

Input: manifest content blocks (nur aus bestehenden Contracts/Registry; keine Fantasie-Typen).

Output: konsistente UI-Struktur, die in Patient- und sp├ñter Clinician/Nurse-Views eingebunden werden kann.

Keine Editor-Funktionalit├ñt (kein Block-Builder), nur Anzeige.

Nicht im Scope (explizit)

Kein neues DB-Schema, keine neuen Tabellen/Enums/Slugs.

Kein neues Content-DSL. Nur bestehende Manifest-Strukturen.

Kein PDF-Export (geh├Ârt zu I05.8).

Kein ÔÇ£Report GenerationÔÇØ (geh├Ârt zu I05.x / I03.4).

Acceptance Criteria

AC1 ÔÇö Manifest-driven, keine Fantasie-Namen

Renderer akzeptiert ausschlie├ƒlich Block-Typen aus Registry/Contracts (z. B. CONTENT_BLOCK_TYPE o. ├ñ. ÔÇô genau wie im Repo definiert).

Unbekannter Block-Typ ÔçÆ kontrollierter Fehlerpfad (422/ÔÇØUnsupported block typeÔÇØ), kein Silent Fallback.

AC2 ÔÇö Deterministische Darstellung

Gleicher Manifest-Input ÔçÆ identische Render-Reihenfolge und Struktur.

Keine zuf├ñllige Sortierung; Reihenfolge kommt aus Manifest.

AC3 ÔÇö UI Stack Pattern

Darstellung als Sections (optional) mit Cards darunter.

Minimal-UI: Titel, optional Subheading, Body/Content (je nach Block-Typ), optional CTA/Link falls im Manifest vorhanden.

AC4 ÔÇö Server-only Boundaries / Data Loading

Manifest wird serverseitig geladen (bestehender Loader), Renderer ist UI-seitig pure (keine Secrets/DB Clients in Client Components).

Kein direkter Zugriff auf service role in Client.

AC5 ÔÇö Test Coverage

Unit/Integration Tests f├╝r:

Supported block types rendern korrekt

Unknown type ÔçÆ controlled error

Deterministische Reihenfolge

ÔÇ£Empty manifestÔÇØ ÔçÆ leere, g├╝ltige UI

AC6 ÔÇö Evidence

npm test gr├╝n

npm run build gr├╝n

Kurzer UI-Smoke: Seite mit Beispiel-Manifest zeigt Stack (Screenshot optional).

Tasks

Contracts/Registry pr├╝fen

Welche Block-Typen sind im Repo bereits kanonisch definiert (Registry)?

Welche Felder sind im bestehenden content_manifest vorgesehen?

Renderer implementieren

ContentBlockRenderer (Root)

SectionRenderer / CardRenderer (je nach manifest structure)

Block-spezifische Renderer (switch via registry type guard)

Integration Point (minimal)

Einen existierenden Screen (z. B. patient funnel detail / content pages) so anbinden, dass er den Renderer nutzt (minimal diff).

Tests

deterministic order test

unknown type test

empty manifest test

ÔÇ£golden manifestÔÇØ snapshot/artifact test (wenn Repo das Muster hat)

Docs

Kurz: docs/V05_I06_2_CONTENT_BLOCK_RENDERER.md mit Input/Output + Integration-Hinweis + Verify Commands (PowerShell).

Verify (PowerShell)
npm test
npm run build


Optional UI Smoke (falls vorhanden im Repo):

npm run dev
# dann Patient Flow ├Âffnen und Content Stack Seite pr├╝fen

Copilot Prompt (f├╝r sp├ñter, wenn du es angehst)

Du bist mein VS-Code GitHub Copilot im Repo rhythmologicum-connect. Implementiere V05-I06.2 Content Block Renderer (Cards/Sections Stack).

Nicht verhandelbar:

Keine Fantasie-Namen: nutze ausschlie├ƒlich Block Types / Keys aus lib/contracts/registry und bestehenden Contracts (content_manifest).

Keine neuen Tabellen/Enums/Slugs.

Deterministisch, fail-closed: unknown block types ÔåÆ controlled error (keine Defaults).

Server-only Boundaries: DB/Secrets bleiben serverseitig.

Aufgaben:

Finde den bestehenden Content-Manifest Contract (Zod/TS) und die Registry f├╝r Block Types.

Implementiere ContentBlockRenderer + ggf. SectionRenderer/CardRenderer als UI-Komponenten.

Implementiere Block Renderer f├╝r alle bereits im Repo definierten Block Types.

Integriere den Renderer minimal in einen bestehenden Screen, der Content aus Manifest anzeigt (keine neuen Routen).

Schreibe Tests: supported types, unknown type, empty manifest, deterministic order.

Dokumentiere Integration + Verify in docs/V05_I06_2_CONTENT_BLOCK_RENDERER.md (PowerShell-only).

Verify:

npm test
npm run build


Done Definition:

Tests gr├╝n, Build gr├╝n

Keine neuen Begriffe/Types

Renderer funktioniert mit vorhandenem Manifest und ist wiederverwendbar f├╝r Patient/Clinician/Nurse."
